2019/01/05	10:00	1022.1	6693	0
2019/01/05	11:00	1021.6	6696	0
2019/01/05	12:00	1020.5	6692	0
2019/01/05	13:00	1019.7	6691	0
2019/01/05	14:00	1019.4	6683	0
2019/01/05	15:00	1019.3	6677	0
2019/01/05	16:00	1019.4	6718	0
2019/01/05	17:00	1019.4	6710	0
2019/01/05	18:00	1019.9	6688	0
2019/01/05	19:00	1020.2	6691	0
2019/01/05	20:00	1020.2	6719	0
2019/01/05	21:00	1020.6	6696	0
2019/01/05	22:00	1020.2	6705	0
2019/01/05	23:00	1020.5	6671	0
2019/01/06	00:00	1020.4	6706	0
2019/01/06	01:00	1020.7	6681	0
2019/01/06	02:00	1020.6	6670	0
2019/01/06	03:00	1020.8	6683	0
2019/01/06	04:00	1020.4	6682	0
2019/01/06	05:00	1021.2	6678	0
2019/01/06	06:00	1021.7	6650	0
2019/01/06	07:00	1021.6	6636	0
2019/01/06	08:00	1021.4	6662	0
2019/01/06	09:00	1022.2	6662	0
2019/01/06	10:00	1022.8	6658	0
2019/01/06	11:00	1022.7	6642	0
2019/01/06	12:00	1022.2	6644	0
2019/01/06	13:00	1021.7	6646	0
2019/01/06	14:00	1021.5	6655	0
2019/01/06	15:00	1021.2	6656	0
2019/01/06	16:00	1021.6	6658	0
2019/01/06	17:00	1021.6	6654	0
2019/01/06	18:00	1022.2	6682	0
2019/01/06	19:00	1022.4	6680	0
2019/01/06	20:00	1022.7	6665	0
2019/01/06	21:00	1022.6	6680	0
2019/01/06	22:00	1022.9	6656	0
2019/01/06	23:00	1023	6654	0
2019/01/07	00:00	1023.2	6645	0
2019/01/07	01:00	1023.2	6642	0
2019/01/07	02:00	1023.6	6621	0
2019/01/07	03:00	1023.2	6621	0
2019/01/07	04:00	1023	6634	0
2019/01/07	05:00	1023.1	6626	0
2019/01/07	06:00	1023.4	6619	0
2019/01/07	07:00	1023.6	6634	0
2019/01/07	08:00	1023.8	6637	0
2019/01/07	09:00	1024.3	6633	0
2019/01/07	10:00	1024.9	6632	0
2019/01/07	11:00	1024.4	6637	0
2019/01/07	12:00	1023.4	6675	0
2019/01/07	13:00	1022.8	6651	0
2019/01/07	14:00	1022.1	6654	0
2019/01/07	15:00	1022.2	6627	0
2019/01/07	16:00	1022.4	6691	0
2019/01/07	17:00	1022.7	6648	0
2019/01/07	18:00	1022.7	6651	0
2019/01/07	19:00	1022.6	6696	0
2019/01/07	20:00	1022.8	6691	0
2019/01/07	21:00	1022.8	6732	0
2019/01/07	22:00	1022.3	6631	0
2019/01/07	23:00	1022.7	6681	0
2019/01/08	00:00	1022.5	6669	0
2019/01/08	01:00	1022.3	6639	0
2019/01/08	02:00	1022.4	6695	0
2019/01/08	03:00	1022.1	6651	0
2019/01/08	04:00	1021.6	6642	0
2019/01/08	05:00	1021.6	6682	0
2019/01/08	06:00	1022	6689	0
2019/01/08	07:00	1022	6650	0
2019/01/08	08:00	1022.5	6672	0
2019/01/08	09:00	1022.6	6677	0
2019/01/08	10:00	1022.7	6678	0
2019/01/08	11:00	1022.3	6703	0
2019/01/08	12:00	1021.2	6632	0
2019/01/08	13:00	1020.9	6677	0
2019/01/08	14:00	1020.4	6631	0
2019/01/08	15:00	1020.3	6634	0
2019/01/08	16:00	1020.8	6723	0
2019/01/08	17:00	1020.9	6697	0
2019/01/08	18:00	1021.4	6690	0
2019/01/08	19:00	1021.7	6706	0
2019/01/08	20:00	1022.2	6660	0
2019/01/08	21:00	1022.5	6664	0
2019/01/08	22:00	1022.5	6714	0
2019/01/08	23:00	1022.5	6659	0
